"month2","date2","year2","month1","date1","year1","group","famdiff","nycdirec","priority","votch1","othvotch1","votchst1","prompt","watchdpr","watchjlpr","party","partyoth","mob","yob","grade","race","raceoth","bestdate","besttime","gender","watchdps1","watchjlps","balance","watchdps2","watchdchk","informative","effective","won1","won2","ferrop","bloomop","knowledge","bloomsc","ferrsc","terror","housing","group2","vote","votch2","othvotch2","dosi","dofi","watch","age","coll","white","black","female","watchdps","modrace","modgen","modracgen","won","boroname","notperf","votem2005","votem2001","votem1997"
11,2,2005,10,29,2005,3,3,1,3,2,,1,,,2,6,,7,1942,2,2,,1102,1200,2,,2,,2,,,,1,,2,1,1,90,50,1,1,1,1,2,,11/2/2005,10/29/2005,0,63.3726043701172,0,0,1,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,29,2005,2,2,3,4,,,,6,1,,1,,1,1970,5,2,,1104,2000,1,2,,,,,,,3,,3,3,2,65,72,1,2,1,1,6,,11/2/2005,10/29/2005,1,35.8493156433105,1,0,1,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,2,3,2,5,,,,3,1,,1,,11,1971,2,6,"ref",1101,2000,2,2,,,,,,,3,,2,3,1,70,60,1,2,1,1,6,,11/2/2005,10/29/2005,1,34.0164375305176,0,0,0,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,31,2005,1,2,1,10,2,,1,5,2,,1,,1,1942,5,1,,1101,2000,2,2,,,,,,,3,,3,3,1,85,0,1,3,2,,,,11/1/2005,10/31/2005,1,63.8739738464355,1,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,31,2005,2,4,2,1,,,,6,2,,1,,8,1950,4,1,,1102,1830,2,2,,,,,,,3,,3,3,1,85,50,1,3,1,1,2,,11/2/2005,10/31/2005,1,55.287670135498,1,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,29,2005,2,1,3,1,,,,6,3,,1,,1,1953,3,2,,1101,2030,1,2,,,,,,,1,,3,1,1,85,70,1,3,2,,,,11/1/2005,10/29/2005,1,52.8602752685547,0,0,1,0,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,4,2,6,1,,2,,,1,1,,1,1970,5,2,,1103,2000,2,,2,,2,,,,3,,3,3,3,40,60,3,2,2,,,,11/2/2005,10/29/2005,0,35.8493156433105,1,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,31,2005,2,3,1,10,,,,3,2,,1,,7,1970,2,1,,1104,2000,1,2,,,,,,,3,,3,3,3,,,3,3,1,1,6,,11/3/2005,10/31/2005,1,35.3589057922363,0,1,0,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,28,2005,3,2,2,7,3,,1,,,1,2,,2,1912,4,5,,1102,2000,2,,1,2,2,,,,,2,1,2,3,70,80,3,1,1,1,1,,11/2/2005,10/28/2005,0,93.8027420043945,1,0,0,1,0,,,,2,"BROOKLYN",0,,,
11,2,2005,10,28,2005,2,4,2,5,,,,5,2,,6,,11,1905,5,1,,1101,2000,2,2,,,,,,,3,,1,2,2,50,60,3,2,1,1,6,,11/2/2005,10/28/2005,1,100.05753326416,1,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,31,2005,3,3,1,5,2,,1,,,2,1,,8,1930,3,1,,1101,2030,1,,2,,2,,,,1,,3,3,1,90,50,1,1,2,,,,11/1/2005,10/31/2005,0,75.3013687133789,0,1,0,0,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,31,2005,2,2,1,6,,,,5,1,,1,,1,1970,4,3,,1102,2000,2,1,,,,3,1,1,3,,2,1,1,85,35,1,1,1,1,2,,11/2/2005,10/31/2005,1,35.854793548584,1,0,0,1,1,0,1,0,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,2,1,2,6,,,,,1,1,,1,1972,2,2,,1104,1800,2,,2,,1,1,2,1,1,,2,3,1,40,25,1,2,2,,,,11/2/2005,10/29/2005,0,33.8493156433105,0,0,1,1,1,1,1,1,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,4,1,2,1,,,,,,1,1,,1,1916,2,2,,1104,2030,2,,2,,2,,,,3,,4,4,3,20,10,3,3,2,,,,11/3/2005,10/31/2005,0,89.8931503295898,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,30,2005,2,2,3,6,,,,6,1,,9,,1,1912,5,1,,1101,2030,2,2,,,,,,,3,,3,3,3,50,70,1,2,2,,,,11/1/2005,10/30/2005,1,93.8931503295898,1,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,28,2005,3,3,2,10,1,,2,,,1,3,,2,1957,2,2,,1104,2030,2,,2,,2,,,,3,,3,3,2,0,50,3,2,1,3,1,,11/2/2005,10/28/2005,0,48.7698631286621,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,31,2005,3,2,3,1,1,,2,,,1,1,,10,1928,2,2,,1104,1800,2,,2,,2,,,,1,,3,3,2,75,50,1,2,2,,,,11/3/2005,10/31/2005,0,77.1342468261719,0,0,1,1,0,,,,1,"BROOKLYN",0,,,
11,1,2005,10,31,2005,1,2,2,5,2,,2,1,1,,2,,10,1970,3,2,,1101,2000,1,2,,,,,,,1,,2,1,1,65,70,1,1,2,,,,11/1/2005,10/31/2005,1,35.1068496704102,0,0,1,0,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,1,3,2,3,5,,,3,1,,1,,1,1970,4,2,,1104,2100,2,1,,,,1,3,1,2,,3,3,3,47,40,1,2,2,,,,11/2/2005,10/28/2005,1,35.8465766906738,1,0,1,1,1,1,1,1,2,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,2,1,2,2,,1,,,1,1,,1,,5,1,,1102,2000,2,,1,1,2,,,,,1,3,3,1,,35,1,1,1,1,2,,11/2/2005,10/29/2005,0,,1,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,31,2005,3,4,2,1,2,,2,,,1,1,,1,1970,3,2,,1102,2000,2,,2,,2,,,,1,,3,3,1,80,50,1,1,1,1,2,,11/2/2005,10/31/2005,0,35.854793548584,0,0,1,1,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,3,2,1,6,2,,1,,,2,1,,3,1910,2,1,,1103,1800,2,,2,,1,13,2,1,1,,3,1,1,100,0,1,1,2,,,,11/3/2005,10/31/2005,0,95.734245300293,0,1,0,1,1,0,0,0,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,1,4,3,2,6,,,3,1,,1,,1,,9,9,,1101,2000,1,2,,,,,,,3,,3,1,2,50,90,3,3,2,,,,11/2/2005,10/28/2005,1,,,,,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,28,2005,3,1,1,8,2,,1,,,2,1,,5,1907,3,2,,1102,1930,2,,2,,2,,,,3,,3,3,1,95,75,1,1,1,1,2,,11/2/2005,10/28/2005,0,98.5616455078125,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,28,2005,2,3,2,5,,,,4,1,,9,,11,1922,4,6,"AMERICAN",1101,2030,2,2,,,,,,,3,,3,3,3,85,85,1,2,2,,,,11/1/2005,10/28/2005,1,83.0465774536133,1,0,0,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,2,2,1,9,,,,4,1,,1,,12,1966,5,1,,1102,1130,2,2,,,,,,,3,,3,3,1,80,60,1,2,2,,,,11/2/2005,10/29/2005,1,38.9369850158691,1,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,1,2,1,1,,1,,,3,1,,7,1967,4,1,,1102,1900,2,,2,,2,,,,1,,2,1,1,65,75,1,2,2,,,,11/2/2005,10/29/2005,0,38.3561630249023,1,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,4,2,1,1,,1,,,3,6,,5,1957,2,6,"African",1101,2000,1,,2,,2,,,,2,,1,3,2,60,100,2,2,2,,,,11/2/2005,10/29/2005,0,48.5287666320801,0,0,0,0,0,,,,2,"BROOKLYN",0,,,
11,2,2005,10,29,2005,1,1,1,2,2,,1,3,1,,9,,1,1970,3,1,,1101,2000,2,1,,,,1,1,1,1,,2,1,1,85,25,1,1,1,1,2,,11/2/2005,10/29/2005,1,35.8493156433105,0,1,0,1,1,1,1,1,1,"BROOKLYN",0,,,
11,2,2005,10,31,2005,4,1,2,1,,,,,,1,1,,12,1922,1,2,,1102,1800,2,,2,,2,,,,3,,2,4,2,0,100,2,2,1,1,1,,11/2/2005,10/31/2005,0,82.9726028442383,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,28,2005,2,2,1,1,,,,4,2,,1,,5,1930,5,2,,1104,1500,1,2,,,,,,,3,,3,3,1,85,65,3,1,2,,,,11/3/2005,10/28/2005,1,75.5452041625977,1,0,1,0,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,30,2005,1,1,1,6,2,,1,4,3,,1,,8,1927,5,1,,1103,2100,2,1,,,,13,2,1,1,,3,1,1,90,,1,1,2,,,,11/3/2005,10/30/2005,1,78.3013687133789,1,1,0,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,1,3,2,1,2,,1,3,2,,2,,7,1921,2,1,,1101,2100,2,2,,,,,,,1,,2,1,1,80,0,1,1,1,1,2,,11/2/2005,10/28/2005,1,84.3835601806641,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,30,2005,3,3,1,2,2,,2,,,1,2,,2,1923,3,2,,1102,1000,2,,2,,2,,,,1,,4,3,3,90,90,3,2,2,,,,11/2/2005,10/30/2005,0,82.8000030517578,0,0,1,1,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,1,2,1,1,1,,2,2,1,,1,,9,1927,5,1,,1101,2000,2,1,,,,1,1,2,2,,1,1,2,75,80,1,2,1,1,1,,11/1/2005,10/28/2005,1,78.2109603881836,1,1,0,1,1,1,1,1,2,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,3,3,1,5,2,,1,,,3,1,,12,1922,9,1,,1103,1800,1,,2,,2,,,,3,,2,3,1,100,,3,1,2,,,,11/2/2005,10/28/2005,0,82.9643859863281,,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,1,3,3,10,1,,3,3,3,,6,,1,,9,2,,1102,1900,2,2,,,,,,,3,,3,3,3,75,75,3,3,2,,,,11/2/2005,10/29/2005,1,,,0,1,1,0,,,,3,"BROOKLYN",1,0,0,1
11,2,2005,10,29,2005,4,3,1,1,,,,,,1,2,,7,1932,2,1,,1101,2000,2,,2,,2,,,,1,,2,3,1,90,25,1,1,1,1,2,,11/2/2005,10/29/2005,0,73.3780822753906,0,1,0,1,0,,,,1,"BROOKLYN",1,1,1,1
11,2,2005,10,28,2005,3,3,1,6,6,,,,,3,9,,1,1915,2,1,,1103,1900,1,,1,1,2,,,,,1,3,3,1,75,50,1,2,1,1,2,,11/2/2005,10/28/2005,0,90.8849334716797,0,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,3,3,2,7,2,,1,,,1,9,,6,1912,1,1,,1101,2130,1,,2,,2,,,,1,,2,3,1,90,70,1,1,2,,,,11/3/2005,10/29/2005,0,93.4739761352539,0,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,30,2005,1,3,1,6,2,,1,6,1,,1,,11,1922,2,1,,1101,2030,1,1,,,,1,2,1,1,,3,1,1,95,40,1,1,2,,,,11/2/2005,10/30/2005,1,83.0520553588867,0,1,0,0,1,1,1,1,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,3,1,1,2,2,,2,,,1,2,,1,1932,2,1,,1103,1500,2,,2,,2,,,,1,,2,1,1,100,0,1,1,2,,,,11/3/2005,10/31/2005,0,73.882194519043,0,1,0,1,0,,,,1,"BROOKLYN",1,1,1,1
11,3,2005,10,31,2005,4,4,1,10,,,,,,3,2,,3,1937,2,6,"Greek Othodox",1104,2130,1,,3,,3,13,4,1,,,3,3,1,10,90,1,3,2,,,,11/3/2005,10/31/2005,0,68.7150650024414,0,0,0,0,0,0,0,0,,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,2,3,1,3,,,,6,2,,2,,2,1923,2,1,,1104,2100,1,2,,,,,,,1,,3,1,1,100,2,1,1,2,,,,11/3/2005,10/31/2005,1,82.8027420043945,0,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,1,1,1,3,2,,1,2,3,,1,,9,1917,3,1,,1101,2030,1,2,,,,,,,1,,3,3,1,80,0,1,1,2,,,,11/1/2005,10/28/2005,1,88.216438293457,0,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,1,2,3,5,2,,1,5,1,,1,,2,1924,1,2,,1102,1800,2,1,,,,13,4,1,1,,3,3,1,90,20,1,1,2,,,,11/2/2005,10/28/2005,1,81.7945175170898,0,0,1,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,1,2005,10,29,2005,2,1,3,10,,,,6,1,,1,,1,,2,2,,1101,2000,2,1,,,,13,2,3,1,,3,4,3,40,90,3,3,1,1,6,,11/1/2005,10/29/2005,1,,0,0,1,1,1,0,0,0,1,"BROOKLYN",1,1,1,1
11,3,2005,10,31,2005,3,3,1,1,2,,1,,,2,1,,8,1926,2,4,,1103,1900,2,,2,,2,,,,1,,3,3,1,90,0,1,1,1,1,2,,11/3/2005,10/31/2005,0,79.3041076660156,0,0,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,29,2005,3,2,1,2,1,,2,,,3,1,,8,1940,4,1,,1101,2000,2,,1,1,2,,,,,3,3,3,3,75,60,1,2,1,1,6,,11/1/2005,10/29/2005,0,65.2876739501953,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,3,2,1,6,2,,1,,,2,1,,4,1924,5,1,,1104,1300,2,,2,,2,,,,3,,3,3,1,90,60,1,1,1,1,2,,11/3/2005,10/31/2005,0,81.6383590698242,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,30,2005,2,3,2,6,,,,4,1,,1,,2,1932,5,2,,1102,2000,2,1,,,,13,1,2,2,,1,3,3,0,0,3,2,2,,,,11/2/2005,10/30/2005,1,73.7945175170898,1,0,1,1,1,0,0,0,2,"BROOKLYN",0,1,1,0
11,1,2005,10,29,2005,1,3,2,5,1,,2,5,1,,1,,9,1927,2,1,,1101,2000,1,2,,,,,,,2,,1,2,2,60,80,3,2,1,1,1,,11/1/2005,10/29/2005,1,78.2136993408203,0,1,0,0,0,,,,2,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,3,3,6,,,,,,1,1,,6,1918,2,1,,1101,2000,1,,3,,1,13,2,3,,,3,3,1,80,70,3,1,1,1,1,,11/2/2005,10/28/2005,0,87.4684906005859,0,1,0,0,1,0,0,0,,"BROOKLYN",0,0,1,1
11,3,2005,10,29,2005,3,1,3,1,2,,1,,,1,1,,1,,5,9,,1103,1400,2,,2,,1,13,3,1,1,,3,3,1,90,20,1,1,1,1,2,,11/3/2005,10/29/2005,0,,1,,,1,1,0,0,0,1,"BROOKLYN",1,1,1,1
11,3,2005,10,29,2005,3,1,1,2,2,,1,,,2,1,,9,1924,4,2,,1104,1400,2,,2,,2,,,,3,,2,1,1,100,70,1,1,2,,,,11/3/2005,10/29/2005,0,81.2136993408203,1,0,1,1,0,,,,3,"BROOKLYN",1,1,1,1
11,2,2005,10,28,2005,3,1,2,7,1,,1,,,1,1,,10,1920,2,1,,1101,2030,1,,2,,2,,,,1,,1,3,2,50,90,2,2,1,1,1,,11/2/2005,10/28/2005,0,85.1315078735352,0,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,31,2005,1,1,1,10,2,,1,3,1,,2,,3,1917,2,1,,1101,2000,2,2,,,,,,,1,,3,3,1,85,50,3,3,1,1,2,,11/2/2005,10/31/2005,1,88.7287673950195,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,2,2,3,6,,,,6,3,,1,,2,1915,5,1,,1101,2000,2,2,,,,,,,3,,3,2,1,70,50,3,3,1,1,1,,11/1/2005,10/28/2005,1,90.8000030517578,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,1,4,3,8,2,,2,1,3,,6,,3,1922,1,5,,1101,2000,1,2,,,,,,,3,,3,3,1,100,0,3,3,2,,,,11/1/2005,10/31/2005,1,83.7260284423828,0,0,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,30,2005,4,4,3,3,,,,,,1,1,,9,1927,2,2,,1101,2000,2,,2,,2,,,,1,,1,3,2,82,80,1,2,2,,,,11/2/2005,10/30/2005,0,78.216438293457,0,0,1,1,0,,,,1,"BROOKLYN",1,1,1,1
11,2,2005,10,28,2005,2,1,1,1,,,,1,3,,2,,2,,3,9,,1104,1800,2,2,,,,,,,1,,3,3,1,100,0,1,1,2,,,,11/2/2005,10/28/2005,1,,0,,,1,0,,,,1,"BROOKLYN",1,1,1,1
11,2,2005,10,28,2005,1,4,1,1,2,,1,1,1,,1,,10,1927,5,1,,1101,2000,2,2,,,,,,,3,,3,3,1,75,50,1,3,1,1,2,,11/2/2005,10/28/2005,1,78.1287689208984,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,3,3,6,,,,,,1,1,,7,1919,5,1,,1101,2000,2,,2,,2,,,,3,,4,4,3,,,3,3,1,1,6,,11/2/2005,10/28/2005,0,86.3862991333008,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,0
11,1,2005,10,31,2005,3,1,1,5,2,,1,,,2,1,,2,1950,4,1,,1101,2000,1,,2,,2,,,,3,,3,3,1,85,70,1,1,2,,,,11/1/2005,10/31/2005,0,55.783561706543,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,3,3,3,9,2,,2,,,1,2,,9,1922,2,1,,1102,1430,1,,2,,2,,,,1,,2,1,1,70,30,1,1,1,1,2,,11/3/2005,10/29/2005,0,83.216438293457,0,1,0,0,0,,,,1,"BROOKLYN",0,0,1,1
11,3,2005,10,31,2005,3,2,3,3,6,,,,,2,2,,12,1925,2,1,,1103,1900,2,,2,,1,13,4,3,3,,3,3,1,90,60,1,1,2,,,,11/3/2005,10/31/2005,0,79.9698638916016,0,1,0,1,1,0,0,0,3,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,4,1,1,8,,,,,,1,1,,1,1922,2,1,,1101,2000,2,,2,,2,,,,3,,3,3,1,100,0,1,1,1,1,2,,11/1/2005,10/28/2005,0,83.8794555664062,0,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,1,1,7,,,,,,2,6,,9,1932,2,9,,1103,2000,1,,2,,2,,,,1,,3,1,1,100,0,1,1,1,1,2,,11/3/2005,10/31/2005,0,73.2136993408203,0,,,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,3,2,1,8,2,,2,,,2,1,,7,,5,1,,1104,2130,1,,2,,2,,,,3,,2,3,1,80,35,1,2,1,1,2,,11/2/2005,10/28/2005,0,,1,1,0,0,0,,,,3,"BROOKLYN",1,1,1,1
11,2,2005,10,29,2005,1,1,1,7,2,,1,2,2,,2,,4,1931,2,1,,1103,1100,1,1,,,,2,2,1,1,,2,1,1,100,0,1,1,2,,,,11/2/2005,10/29/2005,1,74.6301345825195,0,1,0,0,1,1,0,0,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,1,1,1,2,2,,2,2,3,,2,,9,1947,2,1,,1104,1900,2,2,,,,,,,1,,3,3,1,7,0,1,3,1,1,2,,11/2/2005,10/28/2005,1,58.1972618103027,0,1,0,1,0,,,,1,"BROOKLYN",0,0,1,1
11,2,2005,10,30,2005,1,1,1,3,2,,1,1,2,,1,,9,1930,2,1,,1102,1400,1,2,,,,,,,1,,2,1,1,99,1,1,1,2,,,,11/2/2005,10/30/2005,1,75.2136993408203,0,1,0,0,0,,,,1,"BROOKLYN",0,0,1,1
11,2,2005,10,29,2005,4,2,3,6,,,,,,2,1,,12,1932,3,2,,1102,2030,2,,2,,2,,,,3,,1,1,1,75,50,1,2,2,,,,11/2/2005,10/29/2005,0,72.9589004516602,0,0,1,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,1,1,2,,,,,,1,1,,8,1959,2,1,,1102,1800,2,,2,,1,1,2,1,1,,2,1,1,70,30,1,1,1,1,2,,11/2/2005,10/28/2005,0,46.2739715576172,0,1,0,1,1,1,1,1,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,1,2,5,,,,,,1,1,,8,1945,3,1,,1101,2000,2,,2,,2,,,,2,,1,2,1,50,60,1,2,1,1,1,,11/3/2005,10/31/2005,0,60.2904090881348,0,1,0,1,0,,,,2,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,2,2,1,1,,,,4,1,,1,,9,1941,2,1,,1102,2000,1,1,,,,1,2,1,1,,3,3,1,90,75,1,3,2,,,,11/2/2005,10/28/2005,1,64.1999969482422,0,1,0,0,1,1,1,1,1,"BROOKLYN",0,1,1,1
11,2,2005,10,31,2005,4,2,1,4,,,,,,1,1,,11,1941,5,1,,1102,1930,2,,1,1,2,,,,,3,3,3,1,90,55,1,3,2,,,,11/2/2005,10/31/2005,0,64.0410995483398,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,2,2,2,4,,,,5,2,,1,,1,1940,5,1,,1103,2030,1,2,,,,,,,3,,1,2,2,50,75,3,2,1,1,1,,11/3/2005,10/31/2005,1,65.876708984375,1,1,0,0,0,,,,3,"BROOKLYN",1,1,1,1
11,3,2005,10,31,2005,4,1,1,3,,,,,,2,1,,12,1930,5,1,,1103,1600,1,,2,,2,,,,3,,2,1,1,90,30,1,1,2,,,,11/3/2005,10/31/2005,0,74.9671249389648,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,1,1,9,,,,,,2,1,,10,1943,3,1,,1104,1900,1,,2,,2,,,,3,,3,3,1,85,75,1,3,1,1,2,,11/3/2005,10/31/2005,0,62.1260261535645,0,1,0,0,0,,,,3,"BROOKLYN",0,1,1,0
11,2,2005,10,28,2005,1,3,1,3,2,,1,1,2,,2,,1,1969,2,1,,1103,2000,1,2,,,,,,,1,,3,3,1,85,65,1,1,1,1,2,,11/2/2005,10/28/2005,1,36.8465766906738,0,1,0,0,0,,,,1,"BROOKLYN",0,0,1,1
11,3,2005,10,31,2005,2,3,1,2,,,,6,2,,2,,4,1935,3,1,,1103,2030,2,2,,,,,,,1,,3,4,1,,,1,1,2,,,,11/3/2005,10/31/2005,1,70.6328735351562,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,3,2,2,5,1,,1,,,1,1,,9,1957,5,1,,1101,2030,1,,2,,2,,,,2,,1,3,2,40,60,3,2,2,,,,11/1/2005,10/28/2005,0,48.1890411376953,1,1,0,0,0,,,,2,"BROOKLYN",0,1,1,1
11,3,2005,10,30,2005,4,3,1,9,,,,,,2,1,,11,1956,4,1,,1104,1230,1,,2,,2,,,,1,,3,3,3,75,65,3,2,1,1,2,,11/3/2005,10/30/2005,0,49.0273971557617,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,2,2,3,1,,,,1,3,,1,,7,1959,2,2,,1104,2030,1,2,,,,,,,3,,1,2,1,60,50,1,2,2,,,,11/2/2005,10/29/2005,1,46.361644744873,0,0,1,0,0,,,,3,"BROOKLYN",1,1,1,0
11,1,2005,10,28,2005,2,1,1,5,,,,5,1,,1,,10,1958,4,9,,1101,2000,1,1,,,,11,3,1,2,,2,1,1,80,65,1,1,1,1,2,,11/1/2005,10/28/2005,1,47.1068496704102,1,,,0,1,0,1,0,2,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,1,3,3,10,1,,2,2,1,,1,,1,,4,9,,1101,2000,2,1,,,,1,1,2,1,,1,2,2,10,90,2,2,1,2,1,,11/2/2005,10/29/2005,1,,1,,,1,1,1,1,1,1,"BROOKLYN",1,0,1,0
11,2,2005,10,29,2005,2,2,1,1,,,,4,3,,1,,1,1952,3,1,,1101,2000,2,2,,,,,,,3,,3,3,3,50,50,3,3,1,3,2,,11/2/2005,10/29/2005,1,53.8630142211914,0,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,2,1,1,1,,,,6,1,,1,,8,1971,5,1,,1104,1900,1,1,,,,1,2,1,2,,3,3,1,60,40,1,2,1,1,2,,11/2/2005,10/29/2005,1,34.2684936523438,1,1,0,0,1,1,1,1,2,"BROOKLYN",0,1,1,1
11,2,2005,10,30,2005,2,1,1,5,,,,4,1,,1,,7,1951,2,3,,1102,2130,2,2,,,,,,,3,,1,2,2,70,80,1,2,2,,,,11/2/2005,10/30/2005,1,54.3698616027832,0,0,0,1,0,,,,3,"BROOKLYN",0,1,1,0
11,2,2005,10,28,2005,3,1,1,2,1,,3,,,1,1,,7,1921,3,1,,1101,2000,2,,2,,2,,,,2,,3,3,1,75,75,1,2,2,,,,11/2/2005,10/28/2005,0,84.3835601806641,0,1,0,1,0,,,,2,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,3,3,1,10,2,,1,,,1,1,,1,,1,1,,1101,2000,1,,2,,1,1,4,1,1,,3,3,1,70,25,1,1,2,,,,11/1/2005,10/31/2005,0,,0,1,0,0,1,1,1,1,1,"BROOKLYN",1,1,1,1
11,3,2005,10,31,2005,2,2,1,5,,,,6,1,,2,,4,1937,1,2,,1102,1930,2,1,,,,13,1,1,1,,3,1,1,80,40,1,1,1,1,2,,11/3/2005,10/31/2005,1,68.6301345825195,0,0,1,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,1,1,2,,,,,,1,1,,11,1965,4,2,,1104,2000,2,,1,2,2,,,,,2,3,2,1,45,50,1,2,2,,,,11/2/2005,10/28/2005,0,40.0164375305176,1,0,1,1,0,,,,2,"BROOKLYN",0,1,1,0
11,1,2005,10,29,2005,4,2,1,1,,,,,,3,1,,2,1966,4,1,,1101,2000,1,,2,,2,,,,3,,3,3,1,70,60,3,3,1,1,1,,11/1/2005,10/29/2005,0,39.7671241760254,1,1,0,0,0,,,,3,"BROOKLYN",0,0,1,1
11,3,2005,10,31,2005,1,3,1,8,2,,2,4,2,,2,,8,1945,5,1,,1103,2000,1,2,,,,,,,3,,3,3,3,75,40,1,1,2,,,,11/3/2005,10/31/2005,1,60.2904090881348,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,29,2005,3,2,1,6,5,,,,,1,1,,2,1930,1,1,,1101,2100,1,,2,,2,,,,3,,4,4,1,90,75,3,1,2,,,,11/1/2005,10/29/2005,0,75.7917785644531,0,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,2,2,1,4,,,,6,1,,1,,12,1948,4,1,,1101,2100,1,1,,,,1,1,1,1,,3,3,3,80,50,2,1,2,,,,11/1/2005,10/28/2005,1,56.9452056884766,1,1,0,0,1,1,1,1,1,"BROOKLYN",0,0,1,0
11,1,2005,10,31,2005,4,3,1,8,,,,,,1,2,,5,1946,3,1,,1101,2000,2,,1,2,2,,,,,1,4,3,1,100,30,1,1,2,,,,11/1/2005,10/31/2005,0,59.5424652099609,0,1,0,1,0,,,,1,"BROOKLYN",1,1,1,1
